symbol_id	address	old_name	name	disposition	confidence	reason	source
recoil:function:0x4422a0	0x4422a0	WestwoodOnlineUpgradeDownload::CreateInstanceAndAdvise	WestwoodOnlineUpgradeDownload::CreateInstanceAndAdvise	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4289
recoil:function:0x4422f0	0x4422f0	WestwoodOnlineUpgradeDownload::UnadviseAndRelease	WestwoodOnlineUpgradeDownload::UnadviseAndRelease	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4315
recoil:function:0x442320	0x442320	WestwoodOnlineUpgradeProgressDialog::DlgProc	WestwoodOnlineUpgradeProgressDialog::DlgProc	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4329
recoil:function:0x442530	0x442530	WestwoodOnlineUpgradeDialog::ShowDownloadReadyList	WestwoodOnlineUpgradeDialog::ShowDownloadReadyList	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4419
recoil:function:0x4425c0	0x4425c0	WestwoodOnlineUpgradeDownloadEventSink::CreateInstance	WestwoodOnlineUpgradeDownloadEventSink::CreateInstance	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4467
recoil:function:0x442632	0x442632	MsvcEh::FuncletJump_442632	MsvcEh::FuncletJump_442632	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x442638	0x442638	MsvcEh_FuncletJump_442632	MsvcEh_FuncletJump_442632	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x442660	0x442660	WestwoodOnlineUpgradeDownloadEventSink::OnDownloadFinished	WestwoodOnlineUpgradeDownloadEventSink::OnDownloadFinished	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4491
recoil:function:0x442680	0x442680	WestwoodOnlineUpgradeDownloadEventSink::OnDownloadError	WestwoodOnlineUpgradeDownloadEventSink::OnDownloadError	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4504
recoil:function:0x4426b0	0x4426b0	WestwoodOnlineUpgradeDownloadEventSink::OnDownloadProgress	WestwoodOnlineUpgradeDownloadEventSink::OnDownloadProgress	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4518
recoil:function:0x442720	0x442720	WestwoodOnlineUpgradeDownloadEventSink::OnStateChanged	WestwoodOnlineUpgradeDownloadEventSink::OnStateChanged	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4553
recoil:function:0x442790	0x442790	WestwoodOnlineUpgradeDownloadEventSink::Release	WestwoodOnlineUpgradeDownloadEventSink::Release	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4591
recoil:function:0x4427d0	0x4427d0	WestwoodOnlineUpgradeDownloadEventSink::QueryInterface	WestwoodOnlineUpgradeDownloadEventSink::QueryInterface	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/WOL.cpp:4609
recoil:function:0x4427f0	0x4427f0	WestwoodOnlineUpgradeDownloadEventSink::Destructor	WestwoodOnlineUpgradeDownloadEventSink::~WestwoodOnlineUpgradeDownloadEventSink	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/WOL.cpp:4626
recoil:function:0x442860	0x442860	MsvcEh::FuncletCleanup_4427F0	MsvcEh::FuncletCleanup_4427F0	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4428b0	0x4428b0	RecoilApp_MfcOleModule::Destructor	RecoilApp_MfcOleModule::~RecoilApp_MfcOleModule	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/RecoilApp.cpp:5886
recoil:function:0x4429b0	0x4429b0	RecoilApp_MfcOleModule::ScalarDeletingDestructor	RecoilApp_MfcOleModule::ScalarDeletingDestructor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4429d0	0x4429d0	RecoilApp::InitMainWindow	RecoilApp_MfcOleModule::InitInstance	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/RecoilApp.cpp:5909
recoil:function:0x442a10	0x442a10	RecoilApp::TakeSkipWaitMessage	RecoilApp::TakeSkipWaitMessage	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:5929
recoil:function:0x442a30	0x442a30	RecoilApp::MarkSkipWaitMessage	RecoilApp::MarkSkipWaitMessage	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:5942
recoil:function:0x442a50	0x442a50	RecoilApp::EngineInit	RecoilApp::EngineInit	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:5986
recoil:function:0x442bc0	0x442bc0	RecoilApp::ShutdownSubsystems	RecoilApp::ShutdownSubsystems	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6036
recoil:function:0x442c00	0x442c00	RecoilApp::GetMainWnd	RecoilApp::GetMainWnd	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6057
recoil:function:0x442c10	0x442c10	RecoilApp::StartEngineAndQueueStartupState	RecoilApp::StartEngineAndQueueStartupState	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6066
recoil:function:0x442c70	0x442c70	RecoilApp::MfcOleModule::Constructor	RecoilApp::MfcOleModule::Constructor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x442d00	0x442d00	RecoilApp::Run	RecoilApp_MfcOleModule::Run	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/RecoilApp.cpp:6284
recoil:function:0x44300b	0x44300b	MsvcEh_CMemoryException_FatalOomHandler	MsvcEh_CMemoryException_FatalOomHandler	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x443029	0x443029	MsvcEh_CMemoryException_FuncletReturn4430f3	MsvcEh_CMemoryException_FuncletReturn4430f3	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x443032	0x443032	MsvcEh_FuncletJump_443029	MsvcEh_FuncletJump_443029	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4430c3	0x4430c3	MsvcEh_CFileException_FuncletReturn4430f3	MsvcEh_CFileException_FuncletReturn4430f3	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4430cc	0x4430cc	MsvcEh_FuncletJump_4430c3	MsvcEh_FuncletJump_4430c3	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4430ea	0x4430ea	MsvcEh_CException_FuncletReturn4430f3	MsvcEh_CException_FuncletReturn4430f3	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4430f3	0x4430f3	MsvcEh_FuncletJump_4430ea	MsvcEh_FuncletJump_4430ea	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x443140	0x443140	RecoilApp::GetCurrentState	RecoilApp::GetCurrentState	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6471
recoil:function:0x443160	0x443160	RecoilApp::QueueSwitchCurrentState	RecoilApp::QueueSwitchCurrentState	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6488
recoil:function:0x443310	0x443310	RecoilApp::QueuePushState	RecoilApp::QueuePushState	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6510
recoil:function:0x4434b0	0x4434b0	RecoilApp::QueueExitCurrentState	RecoilApp::QueueExitCurrentState	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6528
recoil:function:0x443650	0x443650	RecoilApp::OnIdleOrDispatch	RecoilApp::OnIdleOrDispatch	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6548
recoil:function:0x443690	0x443690	RecoilApp_StateQueue::GrowAndCenterChunkBaseList	RecoilApp_StateQueue::GrowAndCenterChunkBaseList	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6569
recoil:function:0x443700	0x443700	RecoilApp_StateQueueBlock::InitFromCursor	RecoilApp_StateQueueBlock::InitFromCursor	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/RecoilApp.cpp:6605
recoil:function:0x443730	0x443730	CZGameFrame::CreateObject	CZGameFrame::CreateObject	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x443790	0x443790	CZGameFrame::GetBaseRuntimeClass	CZGameFrame::GetBaseRuntimeClass	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4437a0	0x4437a0	CZGameFrame::GetRuntimeClass	CZGameFrame::GetRuntimeClass	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4437b0	0x4437b0	CZGameFrame::GetBaseMessageMap	CZGameFrame::GetBaseMessageMap	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4437c0	0x4437c0	CZGameFrame::GetMessageMap	CZGameFrame::GetMessageMap	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4437d0	0x4437d0	CZGameFrame::Constructor	CZGameFrame::Constructor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x443810	0x443810	CZGameFrame::ScalarDeletingDtor	CZGameFrame::ScalarDeletingDtor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x443830	0x443830	CZGameFrame::Destructor	CZGameFrame::Destructor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4438a0	0x4438a0	CZGameFrame::IsWindowValid	CZGameFrame::IsWindowValid	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:117
recoil:function:0x4438c0	0x4438c0	CZGameFrame::BuildWindowTitle	CZGameFrame::BuildWindowTitle	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:134
recoil:function:0x4438f0	0x4438f0	CZGameFrame::OnClose	CZGameFrame::OnClose	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:144
recoil:function:0x443900	0x443900	CZGameFrame::OnPaint	CZGameFrame::OnPaint	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:155
recoil:function:0x443a20	0x443a20	CZGameFrame::OnSize	CZGameFrame::OnSize	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:201
recoil:function:0x443a40	0x443a40	zVid::UpdateCachedClientRectIfUpdateMaskEnabled	zVid::UpdateCachedClientRectIfUpdateMaskEnabled	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x443a50	0x443a50	CZGameFrame::OnMove	CZGameFrame::OnMove	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:227
recoil:function:0x443a60	0x443a60	CZGameFrame::OnCreate	CZGameFrame::OnCreate	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:242
recoil:function:0x443ab0	0x443ab0	CZGameFrame::OnDestroy	CZGameFrame::OnDestroy	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:267
recoil:function:0x443ae0	0x443ae0	CZGameFrame::OnActivate	CZGameFrame::OnActivate	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:282
recoil:function:0x443b50	0x443b50	CZGameFrame::OnAppIdleDispatchMessage	CZGameFrame::OnAppIdleDispatchMessage	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/CZGameFrame/CZGameFrame.cpp:313
recoil:function:0x443c50	0x443c50	zClass_cls_di::SetBreakOnFirstCandidate	zClass_cls_di::SetBreakOnFirstCandidate	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1255
recoil:function:0x443c60	0x443c60	zClass_cls_di::SetStopAfterFirstHit	zClass_cls_di::SetStopAfterFirstHit	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1266
recoil:function:0x443c70	0x443c70	zClass_cls_di::FindBestPickCandidateBelowPoint	zClass_cls_di::FindBestPickCandidateBelowPoint	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1277
recoil:function:0x443d20	0x443d20	zClass_cls_di::BuildPickCandidateListBelowPoint	zClass_cls_di::BuildPickCandidateListBelowPoint	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1318
recoil:function:0x443f80	0x443f80	zClass_cls_di::BuildPickCandidateList	zClass_cls_di::BuildPickCandidateList	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1420
recoil:function:0x444310	0x444310	zClass_cls_di::BuildPickCandidatesRecursive	zClass_cls_di::BuildPickCandidatesRecursive	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1613
recoil:function:0x4443e0	0x4443e0	zClass_cls_di::BuildPickCandidatesForLight	zClass_cls_di::BuildPickCandidatesForLight	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1665
recoil:function:0x4444b0	0x4444b0	zClass_cls_di::BuildPickCandidatesForPointBatch	zClass_cls_di::BuildPickCandidatesForPointBatch	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1714
recoil:function:0x444890	0x444890	zClass_cls_di::BuildPickCandidatesForPoints	zClass_cls_di::BuildPickCandidatesForPoints	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:1864
recoil:function:0x444c50	0x444c50	zClass_cls_di::BuildPickCandidatesForPointsRecursive	zClass_cls_di::BuildPickCandidatesForPointsRecursive	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2060
recoil:function:0x444d10	0x444d10	zClass_cls_di::BuildPickCandidatesForPointsForLight	zClass_cls_di::BuildPickCandidatesForPointsForLight	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2115
recoil:function:0x444de0	0x444de0	zClass_cls_di::RaycastSelectClosestHitBetweenPoints	zClass_cls_di::RaycastSelectClosestHitBetweenPoints	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2170
recoil:function:0x444e90	0x444e90	zClass_cls_di::RaycastFindClosest	zClass_cls_di::RaycastFindClosest	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2229
recoil:function:0x4455f0	0x4455f0	zClass_cls_di::BuildPickCandidatesForSegment	zClass_cls_di::BuildPickCandidatesForSegment	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2421
recoil:function:0x445650	0x445650	zClass_cls_di::BuildPickCandidatesForSegmentChildFallback	zClass_cls_di::BuildPickCandidatesForSegmentChildFallback	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2451
recoil:function:0x445a00	0x445a00	zClass_cls_di::BuildPickCandidatesForSegmentRecursive	zClass_cls_di::BuildPickCandidatesForSegmentRecursive	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2649
recoil:function:0x445b20	0x445b20	zClass_cls_di::BuildPickCandidatesForSegmentForCamera	zClass_cls_di::BuildPickCandidatesForSegmentForCamera	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2715
recoil:function:0x445c20	0x445c20	zClass_cls_di::BuildPickCandidatesForSegmentForLight	zClass_cls_di::BuildPickCandidatesForSegmentForLight	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2766
recoil:function:0x445d40	0x445d40	zClass_cls_di::BuildProbeHitBatchesForSegments	zClass_cls_di::BuildProbeHitBatchesForSegments	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2833
recoil:function:0x445f60	0x445f60	zClass_cls_di::BuildPickCandidatesForSegmentsInGridWindow	zClass_cls_di::BuildPickCandidatesForSegmentsInGridWindow	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:2924
recoil:function:0x446440	0x446440	zClass_cls_di::BuildPickCandidatesForSegmentsRecursive	zClass_cls_di::BuildPickCandidatesForSegmentsRecursive	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3070
recoil:function:0x446880	0x446880	zClass_cls_di::BuildPickCandidatesForSegmentsForAnimate	zClass_cls_di::BuildPickCandidatesForSegmentsForAnimate	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3300
recoil:function:0x446970	0x446970	zClass_cls_di::BuildPickCandidatesForSegmentsForLight	zClass_cls_di::BuildPickCandidatesForSegmentsForLight	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3368
recoil:function:0x446a80	0x446a80	zClass_cls_di::FilterRegionsAgainstSphere	zClass_cls_di::FilterRegionsAgainstSphere	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3437
recoil:function:0x446ed0	0x446ed0	BBox::ExpandToCorners	BBox::ExpandToCorners	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3621
recoil:function:0x446f60	0x446f60	zClass_cls_di::FilterRegions_TryAppendNode	zClass_cls_di::FilterRegionsTryAppendNode	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zClass/cls_di.c:3661
recoil:function:0x4472c0	0x4472c0	zClass_cls_di::IsPickQueryPointOutsideViewBBoxXZ	zClass_cls_di::IsPickQueryPointOutsideViewBBoxXZ	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3801
recoil:function:0x4473e0	0x4473e0	zClass_cls_di::PickTestBBox2D	zClass_cls_di::PickTestBBox2D	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3853
recoil:function:0x447540	0x447540	zClass_cls_di::FilterPointsBBox	zClass_cls_di::FilterPointsBBox	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3915
recoil:function:0x4476f0	0x4476f0	zClass_cls_di::FrustumTestAndPick	zClass_cls_di::FrustumTestAndPick	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/cls_di.c:3976
recoil:function:0x4478c0	0x4478c0	zClass_Class::AllocNodeFromFreeList	zClass_Class::gwNodeNew	renamed	Recoil-confirmed leaf; inferred scope	Retail diagnostic at 0x4dda0c establishes leaf gwNodeNew; existing source scope is retained.	src/GameZRecoil/zClass/Class.c:327
recoil:function:0x447980	0x447980	zClass_Class::DeleteNodeByType	zClass_Class::DeleteNodeByType	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:368
recoil:function:0x447a70	0x447a70	zClass_Class::FreeNodeToFreeList	zClass_Class::FreeNodeToFreeList	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:422
recoil:function:0x447b60	0x447b60	zClass_Class::TryFreeNode	zClass_Class::TryFreeNode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:467
recoil:function:0x447bc0	0x447bc0	zClass_Class::FindNodeRecursiveByName	zClass_Class::FindNodeRecursiveByName	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:493
recoil:function:0x447c60	0x447c60	zClass_Class::gwNodeSetActive	zClass_Class::gwNodeSetActive	retained	Recoil-confirmed leaf; inferred scope	Retail diagnostic at 0x4dda80 establishes leaf gwNodeSetActive; existing source scope is retained.	src/GameZRecoil/zClass/Class.c:523
recoil:function:0x447d20	0x447d20	zClass_Class::gwNodeSetFlag16	zClass_Class::gwNodeSetFlag16	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:567
recoil:function:0x447d70	0x447d70	zClass_Class::gwNodeSetFlag17	zClass_Class::gwNodeSetFlag17	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:590
recoil:function:0x447dc0	0x447dc0	zClass_Class::gwNodeSetName	zClass_Class::gwNodeSetName	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:614
recoil:function:0x447e30	0x447e30	zClass_Class::gwNodeGetName	zClass_Class::gwNodeGetName	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:638
recoil:function:0x447e60	0x447e60	zClass_Class::gwNodeSetDisplayInstance	zClass_Class::gwNodeSetDisplayInstance	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:653
recoil:function:0x447f00	0x447f00	zClass_Class::gwNodeGetUserData	zClass_Class::gwNodeGetUserData	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:699
recoil:function:0x447f30	0x447f30	zClass_Class::gwNodeSetActionCallback	zClass_Class::gwNodeSetActionCallback	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:723
recoil:function:0x447fe0	0x447fe0	zClass_Class::gwNodeSetActionCallbackTail	zClass_Class::gwNodeSetActionCallbackTail	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:767
recoil:function:0x448090	0x448090	zClass_Class::gwNodeSetPriority	zClass_Class::gwNodeSetPriority	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:811
recoil:function:0x448100	0x448100	zClass_Class::gwNodeSetCellPickable	zClass_Class::gwNodeSetCellPickable	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:838
recoil:function:0x448140	0x448140	zClass_Class::gwNodeGetCellPickable	zClass_Class::gwNodeGetCellPickable	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:861
recoil:function:0x448180	0x448180	zClass_Class::gwNodeGetNodeType	zClass_Class::gwNodeGetNodeType	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:879
recoil:function:0x4481b0	0x4481b0	zClass_Class::gwNodeSetRaycastable	zClass_Class::gwNodeSetRaycastable	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:897
recoil:function:0x4481f0	0x4481f0	zClass_Class::gwNodeGetRaycastable	zClass_Class::gwNodeGetRaycastable	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:920
recoil:function:0x448230	0x448230	zClass_Class::gwNodeSetPickable	zClass_Class::gwNodeSetPickable	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:938
recoil:function:0x448270	0x448270	zClass_Class::gwNodeGetPickable	zClass_Class::gwNodeGetPickable	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:961
recoil:function:0x4482b0	0x4482b0	zClass_Class::gwNodeSetHasHitCallback	zClass_Class::gwNodeSetHasHitCallback	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:980
recoil:function:0x4482f0	0x4482f0	zClass_Class::gwNodeSetBypassFarClip	zClass_Class::gwNodeSetBypassFarClip	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1003
recoil:function:0x448330	0x448330	zClass_Class::gwNodeSetNodeType	zClass_Class::gwNodeSetNodeType	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1027
recoil:function:0x448360	0x448360	zClass_Class::gwNodeClearVariantGate	zClass_Class::gwNodeClearVariantGate	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1051
recoil:function:0x4483a0	0x4483a0	zClass_Class::gwNodeSetVertexAlphaOverride	zClass_Class::gwNodeSetVertexAlphaOverride	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1072
recoil:function:0x4483f0	0x4483f0	zClass_Class::AddChild	zClass_Class::AddChild	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1097
recoil:function:0x4484d0	0x4484d0	zClass_Class::AddChildGeneric	zClass_Class::AddChildGeneric	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1171
recoil:function:0x448570	0x448570	zClass_Class::RemoveChild	zClass_Class::RemoveChild	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1211
recoil:function:0x448660	0x448660	zClass_Class::RemoveChildGeneric	zClass_Class::RemoveChildGeneric	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1281
